user_want_reliability,user_want_warmth,user_want_intelligence,user_want_creativity,user_want_honesty,user_want_helpfulness,user_want_responsiveness,system_want_clarity,system_want_structure,system_want_efficiency,system_want_feedback,system_want_boundaries,system_want_patience,tension_expectation_violation,tension_disappointment,tension_loss,tension_change_resistance,tension_anthropomorphism,tension_relationship_terms,sentence_count,word_count,avg_sentence_length,readability_flesch,readability_grade,question_marks,exclamation_marks,capitalization_ratio,dep_nsubj,dep_dobj,dep_pobj,emotional_adjectives,modal_verbs,index,entity_PERSON,entity_ORG,entity_PRODUCT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,85,42.5,49.09775974025976,15.975649350649352,0,0,0.03990610328638498,8.0,4.0,5.0,4.0,,19734,,3.0,1.0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21,504,24.0,64.98345158906137,9.530725372188787,0,0,0.022167487684729065,41.0,41.0,38.0,14.0,14.0,19735,,2.0,
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,107,13.375,63.816250000000025,7.153055555555557,4,1,0.0297951582867784,10.0,7.0,6.0,6.0,2.0,19736,,1.0,
0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,8,203,25.375,74.70436002994015,8.025501497005987,0,0,0.028761061946902654,9.0,11.0,15.0,14.0,4.0,19737,,8.0,
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,22,329,14.954545454545455,51.344930069930086,9.033706293706295,0,0,0.025951557093425604,23.0,21.0,26.0,20.0,2.0,19738,2.0,3.0,
0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,2,0,20,395,19.75,42.15833831393519,10.642524378735455,0,1,0.023600185099490977,27.0,32.0,44.0,27.0,2.0,19739,,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,14.5,65.55550000000002,7.221,0,0,0.014814814814814815,4.0,3.0,1.0,,1.0,19740,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,108,27.0,32.161362359550566,14.30098314606742,2,0,0.03460207612456748,9.0,5.0,9.0,9.0,4.0,19741,,1.0,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,439,21.95,45.97145962732921,10.476438923395445,1,0,0.026715988491574187,32.0,26.0,38.0,21.0,4.0,19742,2.0,4.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,41.666666666666664,34.692619047619075,16.53571428571429,1,0,0.02750809061488673,12.0,3.0,12.0,6.0,3.0,19743,,1.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,14.75,51.06000000000003,8.373333333333338,0,1,0.03278688524590164,6.0,6.0,1.0,5.0,,19744,,1.0,
0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,16,291,18.1875,39.59962184873953,10.804789915966385,3,0,0.01668726823238566,21.0,14.0,23.0,24.0,4.0,19745,,2.0,
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,22,329,14.954545454545455,51.344930069930086,9.033706293706295,0,0,0.025951557093425604,23.0,21.0,26.0,20.0,2.0,19746,2.0,3.0,
0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,24,475,19.791666666666668,48.18402813299235,9.8437936913896,2,0,0.03905903240124279,32.0,21.0,23.0,23.0,2.0,19747,2.0,11.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,25.25,-13.378130081300782,18.520487804878048,2,0,0.13217391304347825,3.0,1.0,,5.0,,19748,2.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,65,13.0,69.10610526315791,6.452491228070176,1,1,0.03735632183908046,6.0,2.0,9.0,3.0,,19749,,3.0,1.0
0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,34,651,19.147058823529413,51.06233826524502,9.724747214568108,1,2,0.024508320726172466,43.0,33.0,51.0,48.0,4.0,19750,1.0,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,16.333333333333332,49.610714285714295,9.81761904761905,1,0,0.03319502074688797,4.0,3.0,3.0,5.0,,19751,,,
0,0,1,0,1,0,2,1,0,0,1,1,0,1,0,0,0,1,0,28,397,14.178571428571429,58.086048946473,7.761382018060466,3,0,0.02300052273915316,28.0,18.0,20.0,30.0,5.0,19752,,2.0,
1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,22,363,16.5,71.22138682745826,6.091957328385902,4,0,0.03961038961038961,37.0,17.0,19.0,21.0,1.0,19753,,2.0,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,240,24.0,43.68019047619049,10.06514285714286,1,3,0.02284843869002285,16.0,10.0,14.0,14.0,1.0,19754,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28.0,66.56038461538463,10.434615384615388,1,0,0.023809523809523808,3.0,3.0,3.0,1.0,2.0,19755,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,136,15.11111111111111,74.6608943089431,6.240813008130086,0,0,0.019374068554396422,12.0,8.0,17.0,7.0,2.0,19756,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,66,22.0,59.63500000000003,9.910000000000004,0,0,0.020289855072463767,5.0,4.0,4.0,3.0,2.0,19757,,1.0,
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,128,21.333333333333332,50.26052631578949,10.969122807017545,3,0,0.023952095808383235,10.0,6.0,15.0,11.0,2.0,19758,,,
0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,19,384,20.210526315789473,47.44271232876716,10.269068493150687,2,0,0.02192326856003986,34.0,22.0,29.0,26.0,4.0,19759,1.0,3.0,1.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,235,78.33333333333333,7.363576051779972,29.29097087378641,1,1,0.009166666666666667,25.0,6.0,19.0,16.0,7.0,19760,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,125,17.857142857142858,68.74642857142858,7.1485714285714295,2,0,0.0213089802130898,11.0,5.0,8.0,8.0,1.0,19761,,,
0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,154,19.25,65.33195711678832,8.40115875912409,0,0,0.015286624203821656,15.0,10.0,8.0,10.0,1.0,19762,,,
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,133,33.25,38.46416981132077,13.161018867924533,0,0,0.03276353276353276,11.0,10.0,6.0,8.0,1.0,19763,1.0,1.0,
0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,10,262,26.2,57.77031818181821,10.940212121212124,0,0,0.01772525849335303,18.0,14.0,28.0,17.0,2.0,19764,,2.0,
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,111,15.857142857142858,47.38942982456143,10.582894736842107,0,1,0.024193548387096774,9.0,7.0,11.0,9.0,3.0,19765,,2.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,43,14.333333333333334,62.87631578947371,9.209473684210526,0,0,0.02727272727272727,6.0,3.0,1.0,3.0,2.0,19766,,1.0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,173,19.22222222222222,51.23666666666671,9.839259259259261,0,0,0.0178359096313912,18.0,7.0,6.0,6.0,2.0,19767,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,172,21.5,54.92107142857145,9.94642857142857,1,0,0.012468827930174564,16.0,13.0,8.0,8.0,2.0,19768,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,26.0,47.35000000000002,12.617222222222225,0,0,0.02158273381294964,8.0,4.0,7.0,4.0,,19769,1.0,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,106,21.2,61.92830645161294,8.47220430107527,1,0,0.018115942028985508,11.0,9.0,8.0,9.0,,19770,1.0,1.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,20.6,63.14632783882786,8.219505494505494,1,0,0.018214936247723135,10.0,9.0,9.0,9.0,,19771,1.0,1.0,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,113,18.833333333333332,54.133333333333354,9.600851063829786,1,0,0.02872531418312388,10.0,9.0,5.0,6.0,,19772,2.0,1.0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,35,11.666666666666666,83.88500000000002,4.043333333333333,1,0,0.06875,5.0,3.0,1.0,3.0,,19773,1.0,1.0,
1,0,1,0,0,0,1,2,0,0,1,2,0,0,0,0,0,1,1,23,490,21.304347826086957,52.715726027397295,9.53358904109589,2,1,0.03371226969815758,29.0,30.0,38.0,39.0,2.0,19774,3.0,3.0,
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,393,17.863636363636363,59.59883172561632,8.625585668350944,0,0,0.02523977788995457,31.0,24.0,16.0,25.0,5.0,19775,3.0,6.0,
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,287,17.9375,52.47952380952384,9.997142857142858,2,0,0.019543973941368076,31.0,13.0,12.0,16.0,3.0,19776,,3.0,
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,165,41.25,53.54500000000003,12.250000000000004,1,0,0.00718562874251497,11.0,10.0,13.0,5.0,2.0,19777,,,
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,192,19.2,55.88343873517789,9.100790513833996,4,0,0.029263370332996974,15.0,9.0,5.0,6.0,3.0,19778,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,13.75,89.42035714285716,3.3954761904761916,0,0,0.03773584905660377,5.0,4.0,2.0,1.0,1.0,19779,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,17.714285714285715,56.450879204893,9.898669724770645,1,0,0.05683563748079877,12.0,9.0,13.0,5.0,,19780,2.0,4.0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,69,17.25,63.30000000000004,8.15666666666667,0,0,0.03234501347708895,9.0,3.0,4.0,3.0,3.0,19781,,2.0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,8.333333333333334,78.87285714285717,3.997142857142858,0,0,0.043859649122807015,2.0,3.0,1.0,1.0,1.0,19782,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,28.0,61.93000000000002,11.32888888888889,0,0,0.017857142857142856,7.0,8.0,5.0,2.0,,19783,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,18.75,57.203762711864414,8.212000000000003,1,0,0.06051873198847262,5.0,7.0,10.0,3.0,1.0,19784,1.0,4.0,
0,1,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,26,457,17.576923076923077,42.8394256756757,10.238604676104675,3,0,0.02656313853698406,32.0,19.0,33.0,36.0,2.0,19785,1.0,2.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,145,48.333333333333336,29.01936781609197,18.817586206896554,1,0,0.0267022696929239,11.0,9.0,8.0,8.0,3.0,19786,,1.0,
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,334,17.57894736842105,42.90429069767441,10.479759689922485,2,0,0.026688453159041396,23.0,19.0,23.0,23.0,4.0,19787,,3.0,
0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,8,347,43.375,11.260921288014345,16.618992248062018,1,1,0.0447427293064877,19.0,21.0,23.0,39.0,3.0,19788,3.0,4.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,16.5,48.40282894736845,10.048201754385968,1,0,0.03672316384180791,6.0,5.0,5.0,7.0,2.0,19789,,1.0,
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,81,27.0,54.12600938967137,11.589295774647887,0,0,0.02843601895734597,7.0,5.0,4.0,6.0,1.0,19790,,1.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,16.5,70.5903157894737,6.245473684210527,0,1,0.03735632183908046,8.0,6.0,3.0,3.0,1.0,19791,1.0,,
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,123,17.571428571428573,46.59884282178217,9.896126237623765,3,0,0.039942938659058486,10.0,12.0,6.0,8.0,1.0,19792,1.0,1.0,
0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,22,373,16.954545454545453,50.39021739130436,9.276845513413509,1,0,0.030776746458231558,28.0,19.0,28.0,24.0,2.0,19793,5.0,,
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,30,364,12.133333333333333,76.71162903225807,4.869974910394266,0,1,0.034524530587522716,37.0,20.0,22.0,16.0,6.0,19794,2.0,2.0,
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,139,23.166666666666668,58.930000000000035,10.008333333333336,2,0,0.025602409638554216,15.0,8.0,8.0,5.0,2.0,19795,,1.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,87,21.75,53.07579104477614,9.185253731343284,0,0,0.013303769401330377,10.0,6.0,4.0,2.0,1.0,19796,,,1.0
1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,2,0,19,431,22.68421052631579,54.41302185124866,8.847609934853423,3,0,0.02700228832951945,39.0,27.0,22.0,23.0,,19797,3.0,2.0,
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,192,19.2,67.88746511627907,8.063348837209308,0,0,0.025933609958506226,16.0,12.0,12.0,9.0,9.0,19798,5.0,,
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4,86,21.5,52.265000000000015,10.441111111111113,0,0,0.02158273381294964,7.0,6.0,3.0,8.0,4.0,19799,1.0,,
0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,32,413,12.90625,58.22322222222226,7.898666666666667,4,4,0.030349794238683128,24.0,19.0,28.0,22.0,6.0,19800,,3.0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,36,7.2,78.87285714285717,3.997142857142858,1,0,0.07692307692307693,4.0,2.0,2.0,3.0,,19801,2.0,1.0,
0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,13,203,15.615384615384615,45.51746153846153,9.494205128205131,2,2,0.022914757103574702,12.0,11.0,11.0,17.0,2.0,19802,,,
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,150,15.0,42.30186209439529,9.698429203539824,0,2,0.02447980416156671,9.0,9.0,11.0,11.0,,19803,1.0,,
0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,9,352,39.111111111111114,13.150687022900797,16.07422028353326,1,2,0.04457193292144748,19.0,22.0,23.0,40.0,3.0,19804,3.0,4.0,
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,114,16.285714285714285,42.103736263736295,10.61626373626374,0,1,0.023696682464454975,5.0,7.0,11.0,13.0,,19805,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,104,20.8,27.021550387596932,13.051162790697674,3,0,0.0838150289017341,10.0,9.0,5.0,6.0,1.0,19806,,,
0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,1,2,18,376,20.88888888888889,32.81028500619581,11.865193839617632,1,0,0.022423664122137404,25.0,9.0,30.0,26.0,6.0,19807,,5.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,128,32.0,57.22766666666668,10.643259259259263,0,0,0.03869969040247678,11.0,8.0,13.0,3.0,2.0,19808,1.0,2.0,
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,220,16.923076923076923,43.02479166666669,9.773564814814819,0,2,0.0373073803730738,10.0,15.0,15.0,13.0,2.0,19809,,,
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,152,21.714285714285715,29.253727272727303,11.43745454545455,0,0,0.023668639053254437,10.0,8.0,9.0,12.0,,19810,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,66,16.5,65.68069915254239,7.762500000000003,2,0,0.02875399361022364,6.0,5.0,4.0,4.0,1.0,19811,,1.0,
2,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,34,565,16.61764705882353,55.10986007995433,8.582969731581954,0,0,0.025414754677020826,33.0,42.0,32.0,40.0,3.0,19812,5.0,3.0,
0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,9,144,16.0,42.87058256880735,9.987605504587158,0,1,0.02648171500630517,9.0,8.0,11.0,9.0,,19813,,,
0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,39,643,16.487179487179485,43.23735119047623,9.878482142857145,3,0,0.04363312555654497,46.0,28.0,48.0,30.0,9.0,19814,,7.0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,121,24.2,33.88447524752479,13.551366336633667,3,0,0.0350609756097561,10.0,7.0,10.0,10.0,5.0,19815,,1.0,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,439,21.95,45.97145962732921,10.476438923395445,1,0,0.026715988491574187,32.0,26.0,38.0,21.0,4.0,19816,2.0,4.0,
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,303,20.2,48.626625891946986,9.485626911314988,1,1,0.02952029520295203,21.0,16.0,21.0,15.0,6.0,19817,1.0,3.0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,569,20.321428571428573,46.56449491279071,9.768939760981912,2,2,0.024442082890541977,43.0,27.0,41.0,30.0,10.0,19818,1.0,2.0,
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,8,147,18.375,16.124761904761925,13.908571428571431,0,0,0.023178807947019868,12.0,12.0,12.0,9.0,,19819,,2.0,
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,184,18.4,44.74554256594726,9.89584532374101,0,0,0.023552502453385672,15.0,11.0,11.0,13.0,,19820,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,68,13.6,14.927717391304384,14.034130434782611,0,0,0.03255813953488372,5.0,1.0,5.0,2.0,1.0,19821,2.0,2.0,1.0
0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,15,266,17.733333333333334,38.728495660559304,10.531732561877213,1,0,0.02576601671309192,12.0,11.0,20.0,19.0,1.0,19822,,4.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,35.25,39.19307432432436,14.686554054054053,2,0,0.02865329512893983,13.0,5.0,13.0,8.0,4.0,19823,,1.0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,14.75,51.06000000000003,8.373333333333338,0,1,0.03278688524590164,6.0,6.0,1.0,5.0,,19824,,1.0,
0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,16,291,18.1875,39.59962184873953,10.804789915966385,3,0,0.01668726823238566,21.0,14.0,23.0,24.0,4.0,19825,,2.0,
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8,184,23.0,60.66295258620693,9.300818965517244,0,0,0.021844660194174758,16.0,5.0,10.0,14.0,,19826,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,182,36.4,39.00545454545457,16.0169696969697,0,0,0.006514657980456026,17.0,7.0,9.0,9.0,,19827,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,125,20.833333333333332,75.02535714285715,6.769642857142859,0,0,0.022452504317789293,6.0,8.0,14.0,6.0,,19828,,,
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24,524,21.833333333333332,63.291953409919785,9.161851750547047,0,0,0.024521072796934867,48.0,29.0,41.0,26.0,5.0,19829,,5.0,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,154,22.0,75.65723880597017,7.462281449893393,0,0,0.032208588957055216,16.0,8.0,11.0,8.0,2.0,19830,,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57,19.0,50.407687074829965,10.286122448979594,0,0,0.03594771241830065,5.0,2.0,5.0,2.0,,19831,,,
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,148,18.5,76.46263782866839,6.210330788804072,0,0,0.03529411764705882,13.0,7.0,16.0,6.0,1.0,19832,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,11.5,71.29178571428572,5.92404761904762,0,0,0.05263157894736842,3.0,3.0,4.0,2.0,,19833,1.0,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,23.666666666666668,63.569166666666675,9.692500000000003,1,0,0.022099447513812154,6.0,5.0,5.0,4.0,,19834,,2.0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,68,13.6,50.97480645161292,9.229870967741935,1,0,0.013262599469496022,7.0,6.0,5.0,1.0,,19835,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,20.5,54.61500000000001,10.113333333333333,0,0,0.0136986301369863,3.0,2.0,,2.0,,19836,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,22.5,74.73428571428573,8.052380952380954,0,0,0.009259259259259259,5.0,,2.0,1.0,1.0,19837,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,70,35.0,60.71034482758621,11.995862068965518,0,0,0.016611295681063124,9.0,4.0,3.0,,,19838,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,196,39.2,36.15555688622757,16.513844311377245,0,0,0.013026052104208416,18.0,8.0,9.0,13.0,,19839,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,135,27.0,50.400785714285746,11.794214285714286,0,0,0.03313253012048193,14.0,11.0,13.0,6.0,6.0,19840,1.0,1.0,
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,201,20.1,57.646419009370845,9.800923694779119,0,3,0.022564102564102566,19.0,11.0,16.0,10.0,1.0,19841,,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103,14.714285714285714,66.55471910112362,7.134863563402888,0,0,0.026052104208416832,14.0,5.0,4.0,3.0,6.0,19842,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,29.666666666666668,46.17500000000004,12.781111111111112,0,0,0.028368794326241134,9.0,5.0,5.0,4.0,2.0,19843,,,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,164,27.333333333333332,47.06406599552574,12.864127516778527,0,0,0.019138755980861243,17.0,12.0,15.0,9.0,1.0,19844,1.0,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,126,25.2,61.731142857142885,10.21385714285714,0,0,0.022108843537414966,15.0,6.0,8.0,5.0,2.0,19845,1.0,1.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,12.75,70.00747093023259,6.165290697674418,0,0,0.039525691699604744,4.0,4.0,3.0,4.0,,19846,,1.0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,35,11.666666666666666,13.38500000000002,13.876666666666669,0,0,0.03056768558951965,1.0,3.0,2.0,2.0,1.0,19847,,,
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,231,21.0,41.623441558441584,12.19640692640693,0,0,0.016793893129770993,23.0,14.0,22.0,10.0,9.0,19848,1.0,,
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,370,18.5,58.944511278195506,9.156424394319135,1,0,0.02534435261707989,42.0,18.0,28.0,28.0,7.0,19849,1.0,2.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,102,17.0,73.79785714285715,5.9471428571428575,0,0,0.027600849256900213,11.0,3.0,7.0,6.0,2.0,19850,,,
0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,14,348,24.857142857142858,62.41329741379312,9.05668103448276,1,0,0.027539779681762546,36.0,25.0,18.0,16.0,2.0,19851,1.0,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,109,15.571428571428571,77.82096774193552,5.705407066052228,0,0,0.015473887814313346,14.0,12.0,3.0,3.0,,19852,,,1.0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,222,13.875,63.276188186813215,7.2594368131868166,0,0,0.028873917228103944,20.0,20.0,7.0,8.0,2.0,19853,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,25.5,43.89833333333337,10.780000000000001,0,0,0.010135135135135136,4.0,3.0,7.0,2.0,,19854,,1.0,
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26,363,13.961538461538462,74.30841050254097,6.221569734613215,2,0,0.017048794826572605,40.0,28.0,21.0,15.0,3.0,19855,,2.0,
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,86,12.285714285714286,62.96900000000002,8.053777777777778,0,0,0.05303030303030303,8.0,4.0,5.0,4.0,,19856,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,51,25.5,60.01000000000002,8.61555555555556,0,0,0.03816793893129771,6.0,3.0,2.0,2.0,,19857,,1.0,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,155,19.375,66.22048187022904,8.09090648854962,0,0,0.038620689655172416,15.0,11.0,10.0,10.0,5.0,19858,2.0,,
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,106,15.142857142857142,67.58676470588239,6.245630252100842,0,0,0.03117505995203837,12.0,5.0,4.0,9.0,,19859,,,
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,149,18.625,65.29160714285715,8.065198412698411,0,0,0.026243093922651933,7.0,11.0,12.0,7.0,1.0,19860,,3.0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13.0,72.61545454545457,5.863636363636363,0,0,0.08196721311475409,1.0,1.0,1.0,1.0,1.0,19861,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,90,22.5,63.98947368421055,9.054210526315792,0,0,0.02386634844868735,8.0,5.0,5.0,2.0,,19862,1.0,1.0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,47,23.5,54.591428571428594,10.861904761904764,0,0,0.025210084033613446,4.0,3.0,4.0,4.0,2.0,19863,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,151,30.2,52.8942307692308,12.340769230769233,0,0,0.023035230352303523,14.0,8.0,9.0,9.0,4.0,19864,,2.0,
